31.279518458274385,-60.73639453833258,-1.782943059728563;30.478103430058784,-1.0457996749905654,-13.736619193467153;-8.847995539591206,8.069704416622738,-10.565565888797;11.176211084969163,-6.669578117236713,20.84920441723237;3.640880811689016,1.90934497650402,-6.183620659441545;-2.9466125830799035,0.8251574089418295,-7.051856682897769;-1.8351738367608126,2.9834689965327086,-2.3921214304233565;-0.739131475378237,5.569853866255365,-7.495835899606215;-1.2990709738131452,0.49983135663385747,-5.260364271430808;-5.424000635710285,0.07972723177310556,-4.3528851494391825;-5.219966808339375,15.95940593332833,-8.177248109846087;-3.9650731362254037,0.3483642205373144,-5.704362020224327;-1.1757833917808598,-3.3113746010956633,-8.43652473605678;-23.309600830078125,17.705230712890625,-5.847499847412109;10.849153401956077,11.361100070072618,7.705965565694121;-4.706732303596253,4.888435866778399,-6.077890470199529;-0.6046955697403474,-5.5445456817129335,-15.214661430591661;
31.293726298293535,-60.73695418147431,-1.8208467427211419;30.50812762361891,-0.8195655424443853,-13.621893861694137;-8.795145145338605,8.059350182736244,-11.351642815459963;11.012469184511035,-6.729601441866884,18.75940271934806;3.6851465694550045,2.5058656414145704,-6.546602458918455;-2.94364363456749,0.8247479252637724,-8.540459241649156;-1.8455950844058184,2.9838598157828726,-1.8981780581924617;-0.6992613188079667,6.512626634223066,-7.0491384296457;-1.3011171531971708,0.5000430343473621,-6.266436026060398;-5.402349588199803,0.0780803729287948,-4.129991366670636;-5.171045404452341,16.6632997686676,-8.246633795627904;-3.9831015980149287,0.35034009065091487,-6.521734845029885;-1.2243540540667646,-3.303866074553114,-9.080214607166662;-23.309600830078125,17.705230712890625,-5.847499847412109;10.660044092659346,10.474056042465172,3.2412654005347097;-4.758013643740646,4.894473518053257,-7.2243673864023785;-0.5940735901137911,-5.54742846654883,-14.973605623790984;
31.377355441123644,-60.74055172278089,-2.0436663437708082;30.50138929218805,-0.8706486305547276,-13.647790694123552;-8.782220769750108,8.056683370058598,-11.544678492613777;10.969838149994628,-6.74398515272039,18.219758339707848;3.681416331480409,2.8495538824122035,-5.825427323220227;-2.941294894540885,0.824364714440081,-9.724685231641207;-1.8491684949519183,2.983968245411995,-1.7284917357109082;-0.6813186310093906,6.9011004509496585,-7.125273740922185;-1.3040064084670484,0.5003976146293971,-7.660643428626208;-5.441511090020424,0.0810099784432547,-4.533160716454844;-5.12649150668128,17.242025457934822,-8.73340098018403;-3.9897315175602577,0.3512014599164653,-6.826863273998664;-1.2727939303074214,-3.295809462180184,-9.724408019179597;-23.309600830078125,17.705230712890625,-5.847499847412109;10.701077695084782,10.836474243091175,4.2964961350492965;-4.721063577666327,4.890145124779853,-6.402139427420375;-0.557813439595688,-5.556779804692119,-14.154988795648013;
31.30309897632319,-60.73722831888705,-1.8456599035020576;30.623253222383184,0.08082247999979009,-13.163962352735895;-8.794391744199322,8.059195085941871,-11.3631857741484;10.945185038663674,-6.752329125381534,17.90865592311078;3.68556972744093,2.992608887044505,-5.709338503871889;-2.9401609831973663,0.8241693931088516,-10.294086191112566;-1.8575472539668043,2.984200087199218,-1.3304245222539315;-0.6695214419546696,7.15910205290695,-7.160892795578299;-1.3043239335172943,0.5004336963482364,-7.801626509572017;-5.4488434452415255,0.08166715927831483,-4.609253812311515;-5.110184199778158,17.44561528721357,-8.958586493679771;-3.983641561571501,0.3503731676052646,-6.545025849903922;-1.2860907197643947,-3.293551344407068,-9.900572507694083;-23.309600830078125,17.705230712890625,-5.847499847412109;10.73279863918042,11.328433225717808,5.24720780902389;-4.749817479358054,4.893410178404461,-7.040440382176105;-0.5745522206718044,-5.5525338304399305,-14.532435880865126;
31.94996341418115,-60.773230886506475,-3.5724725731569418;30.563890368660438,-0.38959473413081547,-13.403355616911192;-8.921764614056315,8.082895404010129,-9.471017790714342;10.926777031833202,-6.758342722837842,17.67668476449351;3.6777416019402427,3.1285790577056867,-5.2227601306648435;-2.939080236409852,0.8239643573662041,-10.845042651677723;-1.8536275607850987,2.9841008172930246,-1.5188276260019222;-0.6703116128941258,7.195622538066237,-6.7073052159264215;-1.304645804567168,0.5004786155586746,-7.956866965936584;-5.44484936292014,0.08133089384210271,-4.567709985015153;-5.1170016558593145,17.381086152576113,-8.7004081890775;-3.9852039531808696,0.3505737028529776,-6.617398430356097;-1.308174301679665,-3.2896361063737296,-10.195348330571829;-23.309600830078125,17.705230712890625,-5.847499847412109;10.703170536087818,11.066268952563354,4.473894296217808;-4.811555018993671,4.901864629757059,-8.424187385041302;-0.6071384086361227,-5.543861859670771,-15.269168449303212;
31.743538134256063,-60.75955982426795,-3.0203067959510346;30.642948080706027,0.2397934602067764,-13.08295925370884;-8.816944955970042,8.063699225553492,-11.027332877067305;11.03295976897449,-6.722323892014118,19.019302263462016;3.7164427942098617,3.3065109079201385,-6.152779362818844;-2.9380451120567996,0.82376288879297,-11.352898131108367;-1.8539678890752922,2.984099444420354,-1.5031166295160663;-0.6543649941215521,7.421721021249363,-7.765408856237924;-1.3061855737320895,0.5007070135746468,-8.705896167757793;-5.460847757935706,0.08259149315866587,-4.732285182503748;-5.090384062217978,17.62616525637696,-9.775330478069117;-3.990436544141785,0.3512913192743138,-6.8585489417098735;-1.3470742832475098,-3.2824107795160593,-10.713535803884643;-23.309600830078125,17.705230712890625,-5.847499847412109;10.664099772328786,10.996500866102078,3.6147481998232927;-4.895519405637831,4.915872045322292,-10.315275079940974;-0.6546896522463298,-5.530413077734129,-16.34941065719696;
31.690907837100994,-60.75600089296719,-2.879082321316808;30.723662093478783,0.9104265853060403,-12.740752064963202;-8.833783108871605,8.066989959662196,-10.776759478929282;10.962825578355849,-6.746459820965493,18.13128917280048;3.6996693776950336,3.2729641548029367,-5.674111309695435;-2.9375978010464876,0.8236720491220899,-11.589757343361567;-1.8615542506428837,2.9842872223064862,-1.142084610543554;-0.6583018324151153,7.368788789318513,-7.485233822288684;-1.304603398920907,0.5004754622848816,-7.946706706489007;-5.447436021188901,0.08154317746951284,-4.594681901772629;-5.096880970599336,17.662843825606586,-8.721570084517232;-3.9852231841080528,0.3505653925516782,-6.617431753274644;-1.3527881650467308,-3.281375372574541,-10.788980478275455;-23.309600830078125,17.705230712890625,-5.847499847412109;10.71237262440435,11.171599229938934,4.72725375041989;-4.862092613131042,4.909860063529636,-9.559092259192145;-0.6396338732181261,-5.5347523678340185,-16.007852167460044;
31.64244044803447,-60.75319243089597,-2.7495934544213156;30.600082836858633,-0.10474066514399816,-13.25846789405158;-8.850363573049213,8.070152285296146,-10.530260942107844;10.814439633807957,-6.793268137616269,16.267582788349788;3.690605428360238,3.2192496338394445,-5.477066054437282;-2.9372499040031794,0.8235973370469578,-11.772332580437977;-1.8695012010767436,2.9844207071272155,-0.7663239546943359;-0.6558389499122542,7.498204462251749,-6.853643539275357;-1.3057295182893072,0.5006394487576146,-8.497646872303125;-5.4744782956359925,0.08379136029193784,-4.873321347921386;-5.100936945175946,17.58866664745996,-8.86353999023193;-3.9888481493372803,0.35098441084341725,-6.779171011376516;-1.3626498173091797,-3.279471979078816,-10.92032732719457;-23.309600830078125,17.705230712890625,-5.847499847412109;10.724223761375589,10.710728546843885,4.712351059870604;-4.877704471000797,4.912543410816616,-9.910309244288019;-0.6338673137115549,-5.536420782092121,-15.876201832701446;
31.753544417733643,-60.76024268240377,-3.047136802831762;30.55399668060883,-0.46675228357370124,-13.442604972225519;-8.842717203225334,8.068701609273731,-10.643646012523938;10.724357496312644,-6.8189110054910085,15.145166462473913;3.7103684047683827,3.2247379927477393,-6.099807971553316;-2.9361994876968587,0.8233754539156171,-12.289164480560332;-1.8690892396922512,2.98440143626217,-0.7861328025746559;-0.6438326760201334,7.691404786806137,-7.454136504817117;-1.307451401935214,0.5009072292136709,-9.320666514129098;-5.489767616401902,0.08508158152869011,-5.030700819186448;-5.085870248842777,17.706491698797088,-9.639476978164708;-4.0004969526453245,0.3525417423127002,-7.312141587836759;-1.3931147166993112,-3.27345369848236,-11.328163407635857;-23.309600830078125,17.705230712890625,-5.847499847412109;10.616311953834344,10.591201393434941,2.389749445246289;-4.9238204735492115,4.9212132585089226,-10.954984166022667;-0.6299462130557738,-5.537539793108523,-15.78642265183925;
31.497471241112677,-60.74561643306229,-2.36298080963423;30.759317498048834,1.2164487334876115,-12.584297253790389;-8.93184521137592,8.084585724657423,-9.321766478897212;10.79445340245102,-6.7991418228928735,16.018034929919374;3.7362452473577523,3.448580311510823,-6.541471178982842;-2.93615883780318,0.8233690699789895,-12.312497720348086;-1.8688548619762806,2.9844095582065493,-0.7983052657227816;-0.6304662077531054,7.9010544816727135,-8.176251460182172;-1.3070894346463515,0.500845984093483,-9.143290594408999;-5.464507103033515,0.08293971122914912,-4.770411163542499;-5.080310749533174,17.793842798239844,-9.565769383443733;-3.9868277083171115,0.3507567287644604,-6.688233713452334;-1.376326595416777,-3.276822456148565,-11.103114509463111;-23.309600830078125,17.705230712890625,-5.847499847412109;10.6862678576109,10.734770043961147,3.9320921540707774;-4.897478094121748,4.916110866571864,-10.35696204371571;-0.6083211008255242,-5.543521889417946,-15.29687361706182;
31.841421655486904,-60.765473476594885,-3.281447229765879;30.67973650845834,0.5420393917415769,-12.92881678530598;-8.853546775563636,8.070751220115078,-10.482922934341472;10.77378522330048,-6.805155207876402,15.760312584832597;3.7215784242246133,3.4931509247147314,-5.995123231798713;-2.936759417852764,0.8234986049452371,-12.010217099694303;-1.8688623819436065,2.9844145144580203,-0.7952996037274964;-0.6316403187554913,7.91877183171244,-7.809713394300086;-1.3063551304938044,0.5007342853179276,-8.800507517557737;-5.447730993009022,0.0815653107963416,-4.597599201967748;-5.094276362853704,17.58994459241613,-9.617168836916996;-3.9896717206574026,0.35107079024300875,-6.816207112927742;-1.3839668524869313,-3.2753157446303334,-11.204932557594198;-23.309600830078125,17.705230712890625,-5.847499847412109;10.673606123705936,11.286868835200137,3.985116814483156;-4.913384534959803,4.919049342691181,-10.715390847680755;-0.603935343016041,-5.544767935602362,-15.19693932561111;
31.730019081414497,-60.75885425073424,-2.9843230772356684;30.72874259920482,0.9537553252794346,-12.718600017805505;-8.834796172299418,8.0671835920249,-10.761374590989067;10.827361052161605,-6.789253583062888,16.428982770597287;3.7038619058702977,3.141390513212471,-6.035999915882364;-2.935460393890927,0.8232077306030618,-12.673189050558033;-1.8719098922264084,2.984435120928947,-0.6541526592080888;-0.6413234307144459,7.666846934055093,-8.131944655712296;-1.3067089392075815,0.5007896461506447,-8.965877559276908;-5.465518597670348,0.08299642555965536,-4.780715241346295;-5.085136381657379,17.712864120028268,-9.67411204770561;-3.9887266154518137,0.3510826013170147,-6.778118997611429;-1.4035048375338144,-3.2713534637728765,-11.467196809737729;-23.309600830078125,17.705230712890625,-5.847499847412109;10.724199151941406,11.111276777583049,4.937301846591846;-4.886481390753794,4.9142527724200535,-10.111554716830966;-0.5833429455655337,-5.55020523435533,-14.731260854159023;
31.483122469189464,-60.74497565918468,-2.324814753771385;30.638361019191944,0.2027965775574243,-13.101808304704821;-8.809802025211194,8.062296902515584,-11.133333041120256;10.761700456131782,-6.808546417953559,15.609844810964667;3.6911698270324615,3.0494942915989682,-5.789544097796982;-2.9352048969844136,0.8231539616766163,-12.800684220330538;-1.8781110691141851,2.9845022845221947,-0.35903387627593375;-0.6285921167485725,7.891719997381375,-8.600034367584431;-1.3058817660073392,0.5006637015730696,-8.574016418285236;-5.436415200248304,0.08065070449356837,-4.480792664015381;-5.065906899007083,17.91562668369387,-10.228474051659859;-3.987892868135843,0.3508964441203976,-6.737954754155091;-1.3882995623501266,-3.274461239021113,-11.263205870989989;-23.309600830078125,17.705230712890625,-5.847499847412109;10.744558907082856,11.664706222068865,5.696444061159245;-4.864686031118832,4.910324131984476,-9.61791281981469;-0.5665031539312291,-5.55459868109394,-14.351463746299732;
31.274171891580476,-60.73602309077324,-1.7684727059659462;30.799020713292975,1.5669851073750145,-12.404884098434783;-8.818583181083788,8.064034583319959,-11.002734529853976;10.839176191821736,-6.785766628936599,16.577258992329984;3.7129705173763536,2.8190080722381596,-6.889088819968005;-2.9362654437190683,0.8233926241374014,-12.260563143210856;-1.8870433193093372,2.9845330105695576,0.06451321551382527;-0.6356798441087861,7.776076087251264,-8.256631884724033;-1.30632768290655,0.5007283656857466,-8.782185554722787;-5.446127418914674,0.0814326937152837,-4.580807750849582;-5.075242455877081,17.816868570317446,-9.959171903233111;-3.989354661236885,0.3510183716926015,-6.8013635505311605;-1.4180851742116278,-3.2684444573423774,-11.661207693929867;-23.309600830078125,17.705230712890625,-5.847499847412109;10.652683209717521,11.113721453700682,3.4468877446911876;-4.873199432114621,4.911722712408502,-9.808163604571767;-0.5421200295775318,-5.560716919706656,-13.802599461186663;
31.757301330677535,-60.760616174437416,-3.057369879879813;30.637908828316608,0.1989189585685427,-13.103835813499483;-8.820709246485078,8.064437610897297,-10.971393509317764;10.861713955699395,-6.778785227260388,16.859125852739865;3.704697656155646,2.549515532330661,-7.095837030996009;-2.9347629181462023,0.8230478640929477,-13.029131260441087;-1.8822758738790244,2.98450760288519,-0.16311202645199607;-0.6449043744760405,7.4607372805089724,-9.192029633976329;-1.3068494087795461,0.5008113967979538,-9.033124878610726;-5.46163285095292,0.08267612463430588,-4.740606486062498;-5.102077883774016,17.373317749134678,-10.487672514921654;-3.9934446567780726,0.35166523630810476,-6.994902382996303;-1.4299341183949306,-3.265935547670692,-11.82015895349203;-23.309600830078125,17.705230712890625,-5.847499847412109;10.741137131056874,10.758655862351329,5.090311862287237;-4.890100737231984,4.9148995270547875,-10.192658419437846;-0.5548342520740173,-5.5575462145460985,-14.088519674924607;
31.758167855152802,-60.76022611823758,-3.0590130764518015;30.56023105207042,-0.4185204489773726,-13.41808013353177;-8.757379643966999,8.051475510960936,-11.915054371546166;10.801854214608353,-6.796931734430114,16.110327693233884;3.7358894876564674,3.01138992636432,-7.287663400861389;-2.9340719712744368,0.8228840310078144,-13.389463595438771;-1.8863971819078342,2.984524243169761,0.03229857936985692;-0.6168364642364811,7.998689390036897,-9.880514829683705;-1.3068973082687751,0.5008167132620256,-9.052970540954766;-5.469596378040023,0.08336168368292468,-4.822996927349015;-5.046992350936245,18.039238263175662,-11.401246700369054;-3.9918911913566797,0.35139132004256857,-6.919695386638182;-1.433783718344113,-3.2651192837403924,-11.871692388399344;-23.309600830078125,17.705230712890625,-5.847499847412109;10.628333332115036,10.788819024512259,2.7516424735705063;-4.9612797712068515,4.928672257127344,-11.799520583021023;-0.5630378083123118,-5.555476900719849,-14.27333999249123;
31.623742473424787,-60.751871832066804,-2.699233730013156;30.648861250469327,0.28790368927751775,-13.058455205323195;-8.787089194680595,8.057701047218995,-11.471741655081662;10.870416451386738,-6.77622919883319,16.968315860296443;3.764445553583807,2.8825018825376443,-8.4286968095903;-2.934641846035667,0.8230224091720648,-13.09576172910098;-1.886655414233221,2.984536359753813,0.04537273101142336;-0.6243726534301761,7.867915258541358,-9.581147233997903;-1.3073563287362655,0.5008903077047857,-9.277958389909076;-5.477857108474449,0.08408033130729714,-4.908300669634009;-5.056748772013779,17.898431805225943,-11.43070021413325;-3.9956765527833227,0.35177240373403706,-7.086163936623942;-1.4670020998545614,-3.2580576872263625,-12.31704612836973;-23.309600830078125,17.705230712890625,-5.847499847412109;10.633317695900438,10.454174841758038,2.6740822631363175;-5.00098002004211,4.937228837289925,-12.69949118960605;-0.5631230004031674,-5.55551289636187,-14.274688878152663;
